e59642ca-72bc-466b-bf4b-d82bfbc7b4af	Raga Yaman	59397b5f-f89a-4009-b029-771177ce83d0	The Genius Of Pt. Ajoy Chakraborty	[{u'mbid': u'653fa2f8-85f8-4829-871f-7c2506ea9b48', u'name': u'Ajoy Chakrabarty'}]	[]	[{u'common_name': u'Khayal', u'uuid': u'7ed81b92-aea6-4f4b-bffb-c12d80012d37', u'name': u'Khy\u0101l'}]	[{u'common_name': u'Yaman kalyan', u'uuid': u'48b37bed-e847-4882-8a01-5c721e07f07d', u'name': u'Yaman kaly\u0101\u1e47'}]	48b37bed-e847-4882-8a01-5c721e07f07d	Yaman kalyāṇ	38	1470497	http://dunya.compmusic.upf.edu/hindustani/recording/e59642ca-72bc-466b-bf4b-d82bfbc7b4af	https://musicbrainz.org/recording/e59642ca-72bc-466b-bf4b-d82bfbc7b4af	1	1	partial
aa93fca9-362d-4ea4-952f-65006746b888	Yaman Kalyan	f443e7c5-1d58-4ffc-bd17-ec60aedd6de0	A Rare Treat	[{u'mbid': u'75f331df-f740-4997-9913-71c6be48594a', u'name': u'Bhimsen Joshi'}]	[{u'mbid': u'fc873be0-8b19-45e4-8082-f0ef32ea56f7', u'title': u'Dayi piya bin kaise taroge'}]	[{u'common_name': u'Khayal', u'uuid': u'7ed81b92-aea6-4f4b-bffb-c12d80012d37', u'name': u'Khy\u0101l'}]	[{u'common_name': u'Yaman kalyan', u'uuid': u'48b37bed-e847-4882-8a01-5c721e07f07d', u'name': u'Yaman kaly\u0101\u1e47'}]	48b37bed-e847-4882-8a01-5c721e07f07d	Yaman kalyāṇ	38	1275000	http://dunya.compmusic.upf.edu/hindustani/recording/aa93fca9-362d-4ea4-952f-65006746b888	https://musicbrainz.org/recording/aa93fca9-362d-4ea4-952f-65006746b888	1		
e2bfec5e-df30-42b5-9157-e4fd102a78a6	Ay Piya Bin Kaise Taroge and Eri Aali Piya Bin	87ebdd99-b968-45d4-a850-40b2d6875ac5	Raagadhiraj	[{u'mbid': u'75f331df-f740-4997-9913-71c6be48594a', u'name': u'Bhimsen Joshi'}]	[{u'mbid': u'6ce23ae8-6919-437a-9a7e-9b14561c58d6', u'title': u'Ay Piya Bin Kaise Taroge'}, {u'mbid': u'b1598668-1afa-4fde-a9ff-11af0e12e815', u'title': u'Ae Ri Aali Piya Bina'}]	[{u'common_name': u'Khayal', u'uuid': u'7ed81b92-aea6-4f4b-bffb-c12d80012d37', u'name': u'Khy\u0101l'}]	[{u'common_name': u'Yaman kalyan', u'uuid': u'48b37bed-e847-4882-8a01-5c721e07f07d', u'name': u'Yaman kaly\u0101\u1e47'}]	48b37bed-e847-4882-8a01-5c721e07f07d	Yaman kalyāṇ	38	1190000	http://dunya.compmusic.upf.edu/hindustani/recording/e2bfec5e-df30-42b5-9157-e4fd102a78a6	https://musicbrainz.org/recording/e2bfec5e-df30-42b5-9157-e4fd102a78a6	1		
37c79233-b5d7-4517-a393-37784702c4ce	Raga Yaman	6819fd47-d90f-46ae-85ae-b6e8822e3d45	Jewel of Jewels	[{u'mbid': u'40594d16-83d9-4916-bbbc-6e6bd95ec0f1', u'name': u'Jagdish Prasad'}]	[]	[{u'common_name': u'Khayal', u'uuid': u'7ed81b92-aea6-4f4b-bffb-c12d80012d37', u'name': u'Khy\u0101l'}]	[{u'common_name': u'Yaman kalyan', u'uuid': u'48b37bed-e847-4882-8a01-5c721e07f07d', u'name': u'Yaman kaly\u0101\u1e47'}]	48b37bed-e847-4882-8a01-5c721e07f07d	Yaman kalyāṇ	38	1162200	http://dunya.compmusic.upf.edu/hindustani/recording/37c79233-b5d7-4517-a393-37784702c4ce	https://musicbrainz.org/recording/37c79233-b5d7-4517-a393-37784702c4ce	1		
c76cadd9-9e7b-4e9e-96dc-f79a9a8eed78	Raag Yaman	4161a3cc-19a9-4536-966b-81804c54f334	Raag Bahar, Gaud Malhar & Yaman	[{u'mbid': u'da8867a9-0794-49db-9f3a-67e1050febbe', u'name': u'Omkar Dadarkar'}]	[{u'mbid': u'2f03eda4-c879-4e29-af25-52b8262c1d38', u'title': u'Ab Gunana Kijiye Guni Sana'}]	[{u'common_name': u'Khayal', u'uuid': u'7ed81b92-aea6-4f4b-bffb-c12d80012d37', u'name': u'Khy\u0101l'}]	[{u'common_name': u'Yaman kalyan', u'uuid': u'48b37bed-e847-4882-8a01-5c721e07f07d', u'name': u'Yaman kaly\u0101\u1e47'}]	48b37bed-e847-4882-8a01-5c721e07f07d	Yaman kalyāṇ	38	1081678	http://dunya.compmusic.upf.edu/hindustani/recording/c76cadd9-9e7b-4e9e-96dc-f79a9a8eed78	https://musicbrainz.org/recording/c76cadd9-9e7b-4e9e-96dc-f79a9a8eed78	1		
72b3199c-c49d-4f50-b959-e1bf6abab98e	Raga - Yaman	e7582d0f-c747-48fb-b13d-38a2c0838cc1	The Great Heritage: Hirabai Barodekar	[{u'mbid': u'b4e26374-eecc-482a-a1bf-2c3c0aaa8b9b', u'name': u'Hirabai Barodekar'}]	[{u'mbid': u'fec9c968-1598-4cdc-990e-3a16cda6e93d', u'title': u'Sugar Bana'}, {u'mbid': u'5c6e7eac-854a-40fd-ba28-a50c649c1392', u'title': u'Mori Gagar Na Bharan De'}]	[{u'common_name': u'Khayal', u'uuid': u'7ed81b92-aea6-4f4b-bffb-c12d80012d37', u'name': u'Khy\u0101l'}]	[{u'common_name': u'Yaman kalyan', u'uuid': u'48b37bed-e847-4882-8a01-5c721e07f07d', u'name': u'Yaman kaly\u0101\u1e47'}]	48b37bed-e847-4882-8a01-5c721e07f07d	Yaman kalyāṇ	38	1006350	http://dunya.compmusic.upf.edu/hindustani/recording/72b3199c-c49d-4f50-b959-e1bf6abab98e	https://musicbrainz.org/recording/72b3199c-c49d-4f50-b959-e1bf6abab98e	1		
1a2eb3ca-9c22-4cea-9b4f-21ddbe311ce3	Sab Sudh Raakh & Karam Ki Nazar Keejiye	dc50bbca-a3fe-4bf4-9c4b-bf9cc5f8b251	Vocal	[{u'mbid': u'14e8b4d0-a1ce-4ecc-8255-4e4b3ef6ce43', u'name': u'Aslam Hussain Khan'}]	[{u'mbid': u'8579b5f7-c31f-4577-b8bd-3389bbf8277e', u'title': u'Karam Ki Nazar Keejiye'}, {u'mbid': u'aefafaec-30e2-490e-be9e-cbe84d190eb5', u'title': u'Sab Sudh Raakh'}]	[{u'common_name': u'Khayal', u'uuid': u'7ed81b92-aea6-4f4b-bffb-c12d80012d37', u'name': u'Khy\u0101l'}]	[{u'common_name': u'Yaman kalyan', u'uuid': u'48b37bed-e847-4882-8a01-5c721e07f07d', u'name': u'Yaman kaly\u0101\u1e47'}]	48b37bed-e847-4882-8a01-5c721e07f07d	Yaman kalyāṇ	38	832591	http://dunya.compmusic.upf.edu/hindustani/recording/1a2eb3ca-9c22-4cea-9b4f-21ddbe311ce3	https://musicbrainz.org/recording/1a2eb3ca-9c22-4cea-9b4f-21ddbe311ce3	1		
ee2a7e27-f0f4-49a8-b882-169397b3cca8	He Mana Kaise Gavoon	2f9b5f54-b396-4c09-a9b3-c740be288d90	A Charming Musical Bouquet By Pandit Dinkar Kaikini	[{u'mbid': u'483c62f3-2ebd-412e-9712-a8eb5accdff0', u'name': u'Pandit Dinkar Kaikini'}]	[{u'mbid': u'ee65e914-57b0-4c44-8762-dc66c85025b2', u'title': u'He Mana Kaise Gavoon'}]	[{u'common_name': u'Khayal', u'uuid': u'7ed81b92-aea6-4f4b-bffb-c12d80012d37', u'name': u'Khy\u0101l'}]	[{u'common_name': u'Yaman kalyan', u'uuid': u'48b37bed-e847-4882-8a01-5c721e07f07d', u'name': u'Yaman kaly\u0101\u1e47'}]	48b37bed-e847-4882-8a01-5c721e07f07d	Yaman kalyāṇ	38	742000	http://dunya.compmusic.upf.edu/hindustani/recording/ee2a7e27-f0f4-49a8-b882-169397b3cca8	https://musicbrainz.org/recording/ee2a7e27-f0f4-49a8-b882-169397b3cca8	1		
003f7650-ffc3-4168-93c3-5fde666d8ac2	Rang Bhare Lal Unhee Tirean Sang	a3aea41c-a157-4ee2-89a7-e6a091ed286b	Rasan Piya - Volume 4	[{u'mbid': u'67ee9be8-6b94-4d37-b290-e09acbaa54f7', u'name': u'Abdul Rashid Khan'}]	[]	[]	[{u'common_name': u'Yaman kalyan', u'uuid': u'48b37bed-e847-4882-8a01-5c721e07f07d', u'name': u'Yaman kaly\u0101\u1e47'}]	48b37bed-e847-4882-8a01-5c721e07f07d	Yaman kalyāṇ	38	709030	http://dunya.compmusic.upf.edu/hindustani/recording/003f7650-ffc3-4168-93c3-5fde666d8ac2	https://musicbrainz.org/recording/003f7650-ffc3-4168-93c3-5fde666d8ac2	1		
98b9e0a6-5af5-42be-9b00-b5b903f8cf82	Naahi Maaney Pakare Kalaee	a3aea41c-a157-4ee2-89a7-e6a091ed286b	Rasan Piya - Volume 4	[{u'mbid': u'67ee9be8-6b94-4d37-b290-e09acbaa54f7', u'name': u'Abdul Rashid Khan'}]	[]	[]	[{u'common_name': u'Yaman kalyan', u'uuid': u'48b37bed-e847-4882-8a01-5c721e07f07d', u'name': u'Yaman kaly\u0101\u1e47'}]	48b37bed-e847-4882-8a01-5c721e07f07d	Yaman kalyāṇ	38	649550	http://dunya.compmusic.upf.edu/hindustani/recording/98b9e0a6-5af5-42be-9b00-b5b903f8cf82	https://musicbrainz.org/recording/98b9e0a6-5af5-42be-9b00-b5b903f8cf82	1		
